,id,chiral?,enantiomer,
704,0010302010,yes,0012010300,,,,,
705,0000100132,yes,0000130102,,,,,
706,0002031010,yes,0001012030,,,,,
707,0000102103,yes,0002100103,,,,,
708,0000031120,yes,0001120030,,,,,
709,0013000102,yes,0010103002,,,,,
710,1001302000,yes,1002001300,,,,,
711,0002001103,yes,0001102003,,,,,
712,0001000231,yes,0000231001,,,,,
713,0001023100,yes,0003101020,,,,,
714,0000110032,yes,0000030112,,,,,
715,0021100030,yes,0020031100,,,,,
716,0010210030,yes,0010030210,,,,,
717,0002031001,yes,0001002031,,,,,
718,0010102300,yes,0012300100,,,,,
719,0003012010,yes,0002013010,,,,,
720,0000110203,yes,0000200113,,,,,
721,0010010032,no,,,,,,
722,0000103201,yes,0003200101,,,,,
723,0001010320,yes,0000321010,,,,,
724,0030100102,no,,,,,,
725,0000031210,yes,0001210030,,,,,
726,0200311000,yes,0201000310,,,,,
727,0010031002,yes,0011000032,,,,,
728,0001230100,yes,0000101230,,,,,
729,0010030102,yes,0010100032,,,,,
730,0001001023,yes,0001021003,,,,,
731,0010231000,yes,0011000230,,,,,
732,0020100130,yes,0020130100,,,,,
733,0021010030,yes,0020031010,,,,,
734,0032001100,yes,0031102000,,,,,
735,0013021000,yes,0011003020,,,,,
736,0001320100,yes,0000101320,,,,,
737,0000102310,yes,0002310100,,,,,
738,0101032000,yes,0102001030,,,,,
739,0002103001,yes,0003002101,,,,,
740,0301002001,yes,0302001001,,,,,
741,0010031200,yes,0011200030,,,,,
742,0100100320,no,,,,,,
743,0011030200,yes,0010201030,,,,,
744,0032001010,yes,0031012000,,,,,
745,0010302100,yes,0012100300,,,,,
746,0030112000,yes,0032000110,,,,,
747,0001102300,yes,0002301100,,,,,
748,0103010200,yes,0100203010,,,,,
749,0231001000,no,,,,,,
750,0011020030,yes,0010031020,,,,,
751,0000023110,yes,0003110020,,,,,
752,0000102301,yes,0002300101,,,,,
753,0001302001,yes,0002001301,,,,,
754,0012000301,yes,0010302001,,,,,
755,0000301201,yes,0001200301,,,,,
756,0000101320,yes,0001320100,,,,,
757,0002030011,yes,0000012031,,,,,
758,0020130100,yes,0020100130,,,,,
759,0302101000,yes,0301002100,,,,,
760,0000010231,yes,0000230011,,,,,
761,0301001200,yes,0301201000,,,,,
762,0000121300,yes,0001300120,,,,,
763,0102103000,yes,0103002100,,,,,
764,0000013021,yes,0003020011,,,,,
765,0102013000,yes,0103002010,,,,,
766,0000203110,yes,0003110200,,,,,
767,0001300102,yes,0000101302,,,,,
768,0021301000,yes,0021001300,,,,,
769,0000103021,yes,0003020101,,,,,
770,0003020101,yes,0000103021,,,,,
771,0003010120,yes,0000123010,,,,,
772,0023011000,yes,0021003010,,,,,
773,0010200301,yes,0010300201,,,,,
774,0001030201,yes,0000201031,,,,,
775,0021001300,yes,0021301000,,,,,
776,0001002013,yes,0002011003,,,,,
777,0031002010,yes,0032011000,,,,,
778,0131000200,yes,0130201000,,,,,
779,0020310100,yes,0020100310,,,,,
780,0001013200,yes,0003201010,,,,,
781,0003100120,yes,0000123100,,,,,
782,0001102030,yes,0002031100,,,,,
783,0001030012,yes,0000011032,,,,,
784,0010301002,yes,0011000302,,,,,
785,0000130210,yes,0000210130,,,,,
786,0013002100,yes,0012103000,,,,,
787,1001203000,yes,1003001200,,,,,
788,0003102001,yes,0002003101,,,,,
789,0003000112,yes,0000113002,,,,,
790,0000300121,yes,0000120301,,,,,
791,0301102000,yes,0302001100,,,,,
792,1002103000,yes,1003002100,,,,,
793,0030100201,yes,0030200101,,,,,
794,0003102100,yes,0002103100,,,,,
795,0000102031,yes,0002030101,,,,,
796,0002010310,yes,0000312010,,,,,
797,0203101000,yes,0201003100,,,,,
798,0102010300,yes,0100302010,,,,,
799,0013010020,yes,0010023010,,,,,
800,0311002000,yes,0312001000,,,,,
801,0002000311,yes,0000312001,,,,,
802,0000200311,yes,0000310201,,,,,
803,0010012030,no,,,,,,
804,0100310200,yes,0100200310,,,,,
805,0030200110,yes,0030110200,,,,,
806,0001100230,yes,0000231100,,,,,
807,0100213000,yes,0103000210,,,,,
808,0001302010,yes,0002011300,,,,,
809,0000101230,yes,0001230100,,,,,
810,0121000300,yes,0120301000,,,,,
811,0000031201,yes,0001200031,,,,,
812,0001231000,yes,0001001230,,,,,
813,0002011030,yes,0001032010,,,,,
814,0003001012,yes,0001013002,,,,,
815,0000032101,yes,0002100031,,,,,
816,0001001032,yes,0001031002,,,,,
817,0102301000,yes,0101002300,,,,,
818,0002101003,yes,0001002103,,,,,
819,0000030121,yes,0000120031,,,,,
820,0003010021,yes,0000023011,,,,,
821,0010010230,no,,,,,,
822,0100301020,yes,0101020300,,,,,
823,0000321001,yes,0001000321,,,,,
824,0103021000,yes,0101003020,,,,,
825,0010023001,yes,0013000021,,,,,
826,0020031010,yes,0021010030,,,,,
827,0100102300,no,,,,,,
828,0001032100,yes,0002101030,,,,,
829,0030101002,yes,0031000102,,,,,
830,0013100200,yes,0010203100,,,,,
831,0000201013,yes,0001010203,,,,,
832,0100210300,yes,0100300210,,,,,
833,0201003100,yes,0203101000,,,,,
834,0000031012,yes,0001010032,,,,,
835,0101003002,yes,0103001002,,,,,
836,0000021013,yes,0001010023,,,,,
837,0100123000,yes,0103000120,,,,,
838,0000201310,yes,0001310200,,,,,
839,0001301200,yes,0001201300,,,,,
